time,theta_x,theta_y,theta_z,omega_x,omega_y,omega_z
0.915369000,-0.64230,-0.21263,0.15990,-3.20438,-0.17957,0.05066
0.918027000,-0.64372,-0.21311,0.16003,-0.53563,-0.17957,0.05066
0.920678000,-0.64514,-0.21359,0.16017,-0.53563,-0.17957,0.05066
0.923333000,-0.64656,-0.21406,0.16030,-0.53563,-0.17957,0.05066
0.925988000,-0.64799,-0.21651,0.16278,-0.53563,-0.92332,0.93441
0.928637000,-0.64700,-0.21896,0.16526,0.37437,-0.92332,0.93441
0.931286000,-0.64600,-0.22140,0.16773,0.37437,-0.92332,0.93441
0.933936000,-0.64501,-0.22385,0.17021,0.37437,-0.92332,0.93441
0.936631000,-0.65607,-0.22351,0.17331,-4.10563,0.12668,1.15316
0.939280000,-0.66470,-0.22317,0.17637,-3.25688,0.12668,1.15316
0.941930000,-0.67333,-0.22284,0.17942,-3.25688,0.12668,1.15316
0.944580000,-0.68195,-0.22250,0.18248,-3.25688,0.12668,1.15316
0.947237000,-0.68465,-0.22172,0.18210,-1.01688,0.29293,-0.14184
0.949891000,-0.69165,-0.22095,0.18172,-2.63563,0.29293,-0.14184
0.952537000,-0.69862,-0.22017,0.18135,-2.63563,0.29293,-0.14184
0.955190000,-0.70561,-0.21939,0.18097,-2.63563,0.29293,-0.14184
0.957845000,-0.71195,-0.21873,0.18173,-2.39063,0.24918,0.28691
0.960494000,-0.71828,-0.21807,0.18249,-2.39063,0.24918,0.28691
0.963143000,-0.72461,-0.21741,0.18325,-2.39063,0.24918,0.28691
0.965790000,-0.73094,-0.21675,0.18401,-2.39063,0.24918,0.28691
0.968441000,-0.72900,-0.21730,0.18347,0.73312,-0.20582,-0.20309
0.971091000,-0.72706,-0.21784,0.18294,0.73312,-0.20582,-0.20309
0.973739000,-0.72511,-0.21839,0.18240,0.73312,-0.20582,-0.20309
0.976395000,-0.72317,-0.21894,0.18186,0.73312,-0.20582,-0.20309
0.979056000,-0.72362,-0.21874,0.17981,-0.16813,0.07418,-0.77184
0.981710000,-0.72406,-0.21854,0.17776,-0.16813,0.07418,-0.77184
0.984358000,-0.72451,-0.21835,0.17571,-0.16813,0.07418,-0.77184
0.987045000,-0.72496,-0.21815,0.17364,-0.16813,0.07418,-0.77184
0.989708000,-0.72405,-0.21939,0.17280,0.33937,-0.46832,-0.31684
0.992358000,-0.72315,-0.22063,0.17196,0.33937,-0.46832,-0.31684
0.995007000,-0.72226,-0.22187,0.17112,0.33937,-0.46832,-0.31684
0.997670000,-0.72135,-0.22312,0.17028,0.33937,-0.46832,-0.31684
1.000319000,-0.72266,-0.22406,0.17025,-0.49188,-0.35457,-0.01059
1.002968000,-0.72396,-0.22500,0.17022,-0.49188,-0.35457,-0.01059
1.005621000,-0.72526,-0.22594,0.17019,-0.49188,-0.35457,-0.01059
1.008272000,-0.72657,-0.22688,0.17017,-0.49188,-0.35457,-0.01059
1.010919000,-0.72228,-0.22798,0.16634,1.61687,-0.41582,-1.44559
1.013567000,-0.71801,-0.22908,0.16251,1.61687,-0.41582,-1.44559
1.016223000,-0.71371,-0.23018,0.15867,1.61687,-0.41582,-1.44559
1.018872000,-0.70943,-0.23128,0.15485,1.61687,-0.41582,-1.44559
1.021612000,-0.70127,-0.23360,0.15158,2.98187,-0.84457,-1.19184
1.024261000,-0.69337,-0.23583,0.14843,2.98187,-0.84457,-1.19184
1.026918000,-0.68545,-0.23808,0.14526,2.98187,-0.84457,-1.19184
1.029570000,-0.67755,-0.24032,0.14210,2.98187,-0.84457,-1.19184
1.032217000,-0.67625,-0.24109,0.14326,0.48812,-0.29332,0.43566
1.034866000,-0.67496,-0.24187,0.14441,0.48812,-0.29332,0.43566
1.037525000,-0.67366,-0.24265,0.14557,0.48812,-0.29332,0.43566
1.040182000,-0.67237,-0.24343,0.14672,0.48812,-0.29332,0.43566
1.042833000,-0.68341,-0.24258,0.15240,-4.16688,0.31918,2.14191
1.045482000,-0.69444,-0.24174,0.15807,-4.16688,0.31918,2.14191
1.048135000,-0.70549,-0.24089,0.16375,-4.16688,0.31918,2.14191
1.050783000,-0.71652,-0.24005,0.16942,-4.16688,0.31918,2.14191
1.053444000,-0.72077,-0.23978,0.16944,-1.59438,0.10043,0.00691
1.056096000,-0.72499,-0.23951,0.16946,-1.59438,0.10043,0.00691
1.058747000,-0.72922,-0.23925,0.16948,-1.59438,0.10043,0.00691
1.061400000,-0.73344,-0.23898,0.16949,-1.59438,0.10043,0.00691
1.064048000,-0.73016,-0.24066,0.16979,1.24062,-0.63457,0.11191
1.066707000,-0.72686,-0.24235,0.17009,1.24062,-0.63457,0.11191
1.069364000,-0.72357,-0.24403,0.17039,1.24062,-0.63457,0.11191
1.072015000,-0.72028,-0.24571,0.17068,1.24062,-0.63457,0.11191
1.074664000,-0.72487,-0.24575,0.17418,-1.73438,-0.01332,1.31941
1.077272000,-0.72939,-0.24578,0.17762,-1.73438,-0.01332,1.31941
1.079823000,-0.73382,-0.24582,0.18098,-1.73438,-0.01332,1.31941
1.082375000,-0.73824,-0.24585,0.18434,-1.73438,-0.01332,1.31941
1.084927000,-0.74260,-0.24626,0.18682,-1.70813,-0.16207,0.96941
1.087634000,-0.74718,-0.24670,0.18942,-1.70813,-0.16207,0.96941
1.090287000,-0.75175,-0.24713,0.19201,-1.70813,-0.16207,0.96941
1.092936000,-0.75627,-0.24756,0.19458,-1.70813,-0.16207,0.96941
1.095586000,-0.75398,-0.24906,0.19545,0.86437,-0.56457,0.33066
1.098242000,-0.75168,-0.25056,0.19633,0.86437,-0.56457,0.33066
1.100890000,-0.74940,-0.25205,0.19721,0.86437,-0.56457,0.33066
1.103538000,-0.74711,-0.25354,0.19808,0.86437,-0.56457,0.33066
1.106195000,-0.74337,-0.25555,0.19822,1.40687,-0.75707,0.05066
1.108845000,-0.73965,-0.25756,0.19835,1.40687,-0.75707,0.05066
1.111490000,-0.73593,-0.25956,0.19848,1.40687,-0.75707,0.05066
1.114139000,-0.73220,-0.26157,0.19862,1.40687,-0.75707,0.05066
1.116836000,-0.73129,-0.26363,0.19986,0.33937,-0.76582,0.46191
1.119485000,-0.73039,-0.26566,0.20109,0.33937,-0.76582,0.46191
1.122135000,-0.72949,-0.26769,0.20231,0.33937,-0.76582,0.46191
1.124789000,-0.72859,-0.26972,0.20354,0.33937,-0.76582,0.46191
1.127448000,-0.73743,-0.26973,0.20583,-3.32688,-0.00457,0.86441
1.130098000,-0.74625,-0.26974,0.20812,-3.32688,-0.00457,0.86441
1.132754000,-0.75508,-0.26976,0.21042,-3.32688,-0.00457,0.86441
1.135403000,-0.76388,-0.26977,0.21271,-3.32688,-0.00457,0.86441
1.137983000,-0.76897,-0.27037,0.21498,-1.97063,-0.23207,0.88191
1.140536000,-0.77400,-0.27096,0.21723,-1.97063,-0.23207,0.88191
1.143085000,-0.77902,-0.27155,0.21948,-1.97063,-0.23207,0.88191
1.145636000,-0.78405,-0.27214,0.22173,-1.97063,-0.23207,0.88191
1.148372000,-0.78192,-0.27391,0.22241,0.78562,-0.65207,0.25191
1.151026000,-0.77981,-0.27565,0.22309,0.78562,-0.65207,0.25191
1.153677000,-0.77773,-0.27738,0.22375,0.78562,-0.65207,0.25191
1.156336000,-0.77564,-0.27912,0.22442,0.78562,-0.65207,0.25191
1.158988000,-0.77588,-0.28010,0.22495,-0.08938,-0.37207,0.19941
1.161640000,-0.77612,-0.28109,0.22548,-0.08938,-0.37207,0.19941
1.164296000,-0.77636,-0.28208,0.22601,-0.08938,-0.37207,0.19941
1.166951000,-0.77659,-0.28306,0.22654,-0.08938,-0.37207,0.19941
1.169601000,-0.77671,-0.28324,0.22489,-0.04563,-0.06582,-0.62309
1.172252000,-0.77683,-0.28341,0.22324,-0.04563,-0.06582,-0.62309
1.174901000,-0.77696,-0.28359,0.22159,-0.04563,-0.06582,-0.62309
1.177558000,-0.77708,-0.28376,0.21993,-0.04563,-0.06582,-0.62309
1.180210000,-0.77646,-0.28517,0.21879,0.23437,-0.52957,-0.43059
1.182859000,-0.77583,-0.28657,0.21765,0.23437,-0.52957,-0.43059
1.185514000,-0.77521,-0.28797,0.21651,0.23437,-0.52957,-0.43059
1.188170000,-0.77459,-0.28938,0.21537,0.23437,-0.52957,-0.43059
1.190908000,-0.77888,-0.28987,0.21740,-1.56813,-0.17957,0.74191
1.193557000,-0.78304,-0.29035,0.21936,-1.56813,-0.17957,0.74191
1.196214000,-0.78720,-0.29082,0.22133,-1.56813,-0.17957,0.74191
1.198865000,-0.79136,-0.29130,0.22332,-1.56813,-0.17957,0.75066
1.201514000,-0.78911,-0.29298,0.22531,0.84687,-0.63457,0.75066
1.204162000,-0.78687,-0.29466,0.22730,0.84687,-0.63457,0.75066
1.206818000,-0.78462,-0.29634,0.22929,0.84687,-0.63457,0.75066
1.209466000,-0.78238,-0.29802,0.23327,0.84687,-0.63457,1.50316
1.212114000,-0.78681,-0.29864,0.23725,-1.67313,-0.23207,1.50316
1.214761000,-0.79124,-0.29925,0.24123,-1.67313,-0.23207,1.50316
1.217418000,-0.79568,-0.29987,0.24522,-1.67313,-0.23207,1.50316
1.220069000,-0.80011,-0.30048,0.24503,-1.67313,-0.23207,-0.07184
1.222716000,-0.79752,-0.30144,0.24484,0.97812,-0.36332,-0.07184
1.225364000,-0.79493,-0.30241,0.24465,0.97812,-0.36332,-0.07184
1.228021000,-0.79234,-0.30337,0.24445,0.97812,-0.36332,-0.07184
1.230669000,-0.78975,-0.30433,0.24123,0.97812,-0.36332,-1.21809
1.233319000,-0.78834,-0.30499,0.23801,0.53187,-0.24957,-1.21809
1.235975000,-0.78693,-0.30566,0.23477,0.53187,-0.24957,-1.21809
1.238622000,-0.78552,-0.30632,0.23155,0.53187,-0.24957,-1.21809
1.241273000,-0.78411,-0.30698,0.22899,0.53187,-0.24957,-0.96434
1.243929000,-0.78474,-0.30706,0.22643,-0.23813,-0.03082,-0.96434
1.246584000,-0.78537,-0.30714,0.22387,-0.23813,-0.03082,-0.96434
1.249237000,-0.78601,-0.30722,0.22132,-0.23813,-0.03082,-0.96434
1.251888000,-0.78664,-0.30731,0.22507,-0.23813,-0.03082,1.41566
1.254550000,-0.78699,-0.30986,0.22884,-0.13313,-0.95832,1.41566
1.257209000,-0.78735,-0.31240,0.23260,-0.13313,-0.95832,1.41566
1.259858000,-0.78770,-0.31494,0.23635,-0.13313,-0.95832,1.41566
1.262501000,-0.78805,-0.31666,0.23863,-0.13313,-0.65207,0.86441
1.265149000,-0.78525,-0.31839,0.24092,1.05687,-0.65207,0.86441
1.267801000,-0.78245,-0.32012,0.24321,1.05687,-0.65207,0.86441
1.270451000,-0.77965,-0.32185,0.24550,1.05687,-0.65207,0.86441
1.273099000,-0.77685,-0.32033,0.25082,1.05687,0.57293,2.01066
1.275749000,-0.78789,-0.31881,0.25615,-4.16688,0.57293,2.01066
1.278406000,-0.79896,-0.31729,0.26149,-4.16688,0.57293,2.01066
1.281053000,-0.80999,-0.31577,0.26681,-4.16688,0.57293,2.01066
1.283704000,-0.81510,-0.31576,0.26880,-1.92688,0.00418,0.75066
1.286359000,-0.81889,-0.31575,0.27079,-1.42813,0.00418,0.75066
1.289012000,-0.82268,-0.31574,0.27278,-1.42813,0.00418,0.75066
1.291670000,-0.82647,-0.31573,0.27478,-1.42813,0.00418,0.75066
1.294319000,-0.82432,-0.31694,0.27491,0.81187,-0.45957,0.05066
1.296975000,-0.82300,-0.31816,0.27505,0.49687,-0.45957,0.05066
1.299627000,-0.82169,-0.31938,0.27518,0.49687,-0.45957,0.05066
1.302276000,-0.82037,-0.32060,0.27532,0.49687,-0.45957,0.05066
1.304922000,-0.82095,-0.32191,0.27529,-0.22063,-0.49457,-0.01059
1.307577000,-0.82154,-0.32322,0.27526,-0.22063,-0.49457,-0.01059
1.310225000,-0.82212,-0.32453,0.27523,-0.22063,-0.49457,-0.01059
1.312870000,-0.82271,-0.32584,0.27520,-0.22063,-0.49457,-0.01059
1.315518000,-0.82957,-0.32592,0.27582,-2.59188,-0.03082,0.23441
1.318221000,-0.83656,-0.32600,0.27646,-2.59188,-0.03082,0.23441
1.320869000,-0.84344,-0.32608,0.27708,-2.59188,-0.03082,0.23441
1.323517000,-0.85029,-0.32617,0.27770,-2.59188,-0.03082,0.23441
1.326200000,-0.85243,-0.32869,0.28130,-0.79813,-0.94082,1.34566
1.328850000,-0.85455,-0.33118,0.28487,-0.79813,-0.94082,1.34566
1.331504000,-0.85667,-0.33368,0.28844,-0.79813,-0.94082,1.34566
1.334162000,-0.85879,-0.33618,0.29202,-0.79813,-0.94082,1.34566
1.336816000,-0.86480,-0.33707,0.29371,-2.26813,-0.33707,0.63691
1.339472000,-0.87082,-0.33797,0.29540,-2.26813,-0.33707,0.63691
1.342133000,-0.87686,-0.33886,0.29709,-2.26813,-0.33707,0.63691
1.344783000,-0.88286,-0.33975,0.29878,-2.26813,-0.33707,0.63691
1.347529000,-0.88696,-0.34177,0.30273,-1.50688,-0.73957,1.45066
1.350194000,-0.89101,-0.34375,0.30663,-1.50688,-0.73957,1.45066
1.352840000,-0.89500,-0.34571,0.31047,-1.50688,-0.73957,1.45066
1.355489000,-0.89899,-0.34767,0.31431,-1.50688,-0.73957,1.45066
1.358143000,-0.89760,-0.34866,0.31402,0.52312,-0.37207,-0.10684
1.360792000,-0.89622,-0.34964,0.31374,0.52312,-0.37207,-0.10684
1.363521000,-0.89479,-0.35066,0.31345,0.52312,-0.37207,-0.10684
1.366210000,-0.89339,-0.35166,0.31316,0.52312,-0.37207,-0.10684
1.368856000,-0.89457,-0.35290,0.31503,-0.44813,-0.46832,0.70691
1.371503000,-0.89576,-0.35414,0.31690,-0.44813,-0.46832,0.70691
1.374149000,-0.89694,-0.35537,0.31877,-0.44813,-0.46832,0.70691
1.376839000,-0.89815,-0.35663,0.32067,-0.44813,-0.46832,0.70691
1.379491000,-0.89388,-0.35917,0.32259,1.60812,-0.95832,0.72441
1.382140000,-0.88963,-0.36171,0.32451,1.60812,-0.95832,0.72441
1.384788000,-0.88537,-0.36425,0.32643,1.60812,-0.95832,0.72441
1.387415000,-0.88115,-0.36676,0.32833,1.60812,-0.95832,0.72441
1.389965000,-0.88959,-0.36608,0.33145,-3.30938,0.26668,1.22316
1.392516000,-0.89803,-0.36540,0.33457,-3.30938,0.26668,1.22316
1.395067000,-0.90646,-0.36472,0.33769,-3.30938,0.26668,1.22316
1.397693000,-0.91515,-0.36402,0.34090,-3.30938,0.26668,1.22316
1.400344000,-0.91386,-0.36383,0.33716,0.48812,0.07418,-1.41059
1.402995000,-0.91256,-0.36363,0.33342,0.48812,0.07418,-1.41059
1.405644000,-0.91127,-0.36343,0.32969,0.48812,0.07418,-1.41059
1.408294000,-0.90998,-0.36324,0.32595,0.48812,0.07418,-1.41059
1.410940000,-0.90861,-0.36404,0.32391,0.51437,-0.30207,-0.77184
1.413588000,-0.90725,-0.36484,0.32186,0.51437,-0.30207,-0.77184
1.416244000,-0.90589,-0.36564,0.31982,0.51437,-0.30207,-0.77184
1.418896000,-0.90452,-0.36644,0.31777,0.51437,-0.30207,-0.77184
1.421546000,-0.90372,-0.36705,0.31480,0.30437,-0.23207,-1.12184
1.424195000,-0.90291,-0.36767,0.31183,0.30437,-0.23207,-1.12184
1.426855000,-0.90210,-0.36829,0.30885,0.30437,-0.23207,-1.12184
1.429503000,-0.90130,-0.36890,0.30587,0.30437,-0.23207,-1.12184
1.432153000,-0.90492,-0.36926,0.30649,-1.36688,-0.13582,0.23441
1.434803000,-0.90854,-0.36962,0.30712,-1.36688,-0.13582,0.23441
1.437461000,-0.91217,-0.36998,0.30774,-1.36688,-0.13582,0.23441
1.440110000,-0.91579,-0.37034,0.30836,-1.36688,-0.13582,0.23441
1.442763000,-0.91178,-0.37112,0.30580,1.51187,-0.29332,-0.96434
1.445416000,-0.90777,-0.37190,0.30324,1.51187,-0.29332,-0.96434
1.448088000,-0.90373,-0.37268,0.30067,1.51187,-0.29332,-0.96434
1.450739000,-0.89972,-0.37346,0.29811,1.51187,-0.29332,-0.96434
1.453387000,-0.89306,-0.37701,0.30179,2.51812,-1.34332,1.38941
1.456043000,-0.88637,-0.38058,0.30548,2.51812,-1.34332,1.38941
1.458691000,-0.87971,-0.38414,0.30916,2.51812,-1.34332,1.38941
1.461342000,-0.87304,-0.38770,0.31284,2.51812,-1.34332,1.38941
1.463991000,-0.86718,-0.39139,0.31385,2.21187,-1.39582,0.38316
1.466658000,-0.86128,-0.39511,0.31487,2.21187,-1.39582,0.38316
1.469306000,-0.85543,-0.39881,0.31589,2.21187,-1.39582,0.38316
1.471952000,-0.84957,-0.40250,0.31690,2.21187,-1.39582,0.38316
1.474606000,-0.85032,-0.40414,0.31882,-0.28188,-0.61707,0.72441
1.477267000,-0.85107,-0.40578,0.32075,-0.28188,-0.61707,0.72441
1.479916000,-0.85182,-0.40741,0.32267,-0.28188,-0.61707,0.72441
1.482565000,-0.85256,-0.40905,0.32459,-0.28188,-0.61707,0.72441
1.485217000,-0.84904,-0.41061,0.32247,1.32812,-0.59082,-0.79809
1.487876000,-0.84552,-0.41218,0.32035,1.32812,-0.59082,-0.79809
1.490525000,-0.84199,-0.41375,0.31824,1.32812,-0.59082,-0.79809
1.493179000,-0.83847,-0.41531,0.31018,1.32812,-0.59082,-3.03809
1.496031000,-0.83510,-0.41498,0.30647,1.25812,0.12668,-1.38434
1.498716000,-0.83151,-0.41461,0.30252,1.25812,0.12668,-1.38434
1.501370000,-0.82817,-0.41428,0.29884,1.25812,0.12668,-1.38434
1.504037000,-0.82482,-0.41394,0.29662,1.25812,0.12668,-0.83309
1.506715000,-0.82105,-0.41414,0.29439,1.40687,-0.07457,-0.83309
1.509372000,-0.81731,-0.41434,0.29218,1.40687,-0.07457,-0.83309
1.512033000,-0.81357,-0.41454,0.28996,1.40687,-0.07457,-0.83309
1.514689000,-0.80984,-0.41473,0.28975,1.40687,-0.07457,-0.08059
1.517352000,-0.81469,-0.41412,0.28954,-1.82188,0.23168,-0.08059
1.520004000,-0.81952,-0.41350,0.28932,-1.82188,0.23168,-0.08059
1.522653000,-0.82434,-0.41289,0.28911,-1.82188,0.23168,-0.08059
1.525310000,-0.82918,-0.41227,0.28722,-1.82188,0.23168,-0.71059
1.528000000,-0.83224,-0.41269,0.28531,-1.13938,-0.15332,-0.71059
1.530648000,-0.83526,-0.41309,0.28343,-1.13938,-0.15332,-0.71059
1.533521000,-0.83850,-0.41353,0.28141,-1.13938,-0.15332,-0.71059
1.536222000,-0.83550,-0.41504,0.27962,1.10062,-0.55582,-0.65809
1.538902000,-0.83304,-0.41652,0.27787,0.92562,-0.55582,-0.65809
1.541560000,-0.83056,-0.41801,0.27611,0.92562,-0.55582,-0.65809
1.544213000,-0.82810,-0.41948,0.27436,0.92562,-0.55582,-0.65809
1.546874000,-0.82564,-0.42001,0.27568,0.92562,-0.19707,0.49691
1.549528000,-0.82718,-0.42053,0.27700,-0.57938,-0.19707,0.49691
1.552177000,-0.82872,-0.42105,0.27831,-0.57938,-0.19707,0.49691
1.554827000,-0.83025,-0.42158,0.27963,-0.57938,-0.19707,0.49691
1.557485000,-0.83481,-0.42198,0.28158,-1.71688,-0.15332,0.73316
1.560136000,-0.83936,-0.42239,0.28352,-1.71688,-0.15332,0.73316
1.562786000,-0.84391,-0.42279,0.28546,-1.71688,-0.15332,0.73316
1.565436000,-0.84846,-0.42320,0.28740,-1.71688,-0.15332,0.73316
1.568091000,-0.85139,-0.42424,0.28645,-1.10438,-0.38957,-0.36059
1.570738000,-0.85431,-0.42527,0.28549,-1.10438,-0.38957,-0.36059
1.573394000,-0.85724,-0.42630,0.28454,-1.10438,-0.38957,-0.36059
1.576057000,-0.86018,-0.42734,0.28358,-1.10438,-0.38957,-0.36059
1.578718000,-0.86153,-0.42863,0.28329,-0.50938,-0.48582,-0.10684
1.581366000,-0.86288,-0.42991,0.28301,-0.50938,-0.48582,-0.10684
1.584021000,-0.86423,-0.43120,0.28273,-0.50938,-0.48582,-0.10684
1.586674000,-0.86558,-0.43249,0.28244,-0.50938,-0.48582,-0.10684
1.589323000,-0.87020,-0.43308,0.28424,-1.74313,-0.22332,0.68066
1.591974000,-0.87482,-0.43368,0.28605,-1.74313,-0.22332,0.68066
1.594622000,-0.87943,-0.43427,0.28785,-1.74313,-0.22332,0.68066
1.597278000,-0.88406,-0.43486,0.28966,-1.74313,-0.22332,0.68066
1.599927000,-0.87843,-0.43508,0.28430,2.12437,-0.08332,-2.02309
1.602576000,-0.87281,-0.43530,0.27894,2.12437,-0.08332,-2.02309
1.605226000,-0.86718,-0.43552,0.27358,2.12437,-0.08332,-2.02309
1.607882000,-0.86154,-0.43574,0.26821,2.12437,-0.08332,-2.02309
1.610529000,-0.85231,-0.43691,0.26409,3.48937,-0.44207,-1.55934
1.613178000,-0.84307,-0.43808,0.25996,3.48937,-0.44207,-1.55934
1.615833000,-0.83381,-0.43926,0.25582,3.48937,-0.44207,-1.55934
1.618487000,-0.82456,-0.44043,0.25169,3.48937,-0.44207,-1.55934
1.621138000,-0.82257,-0.44141,0.25122,0.75062,-0.37207,-0.17684
1.623789000,-0.82058,-0.44240,0.25075,0.75062,-0.37207,-0.17684
1.626446000,-0.81859,-0.44339,0.25028,0.75062,-0.37207,-0.17684
1.629094000,-0.81660,-0.44437,0.24981,0.75062,-0.37207,-0.17684
1.631743000,-0.82459,-0.44367,0.25214,-3.02063,0.26668,0.88191
1.634395000,-0.83260,-0.44296,0.25448,-3.02063,0.26668,0.88191
1.637017000,-0.84051,-0.44226,0.25679,-3.02063,0.26668,0.88191
1.639571000,-0.84823,-0.44158,0.25905,-3.02063,0.26668,0.88191
1.642122000,-0.85542,-0.44104,0.26221,-2.81938,0.21418,1.24066
1.644673000,-0.86261,-0.44049,0.26537,-2.81938,0.21418,1.24066
1.647318000,-0.87001,-0.43993,0.26863,-2.81938,0.21418,1.24066
1.649953000,-0.87749,-0.43936,0.27192,-2.81938,0.21418,1.24066
1.652585000,-0.88484,-0.43907,0.27574,-2.79313,0.10918,1.45066
1.655219000,-0.89219,-0.43878,0.27956,-2.79313,0.10918,1.45066
1.657857000,-0.89956,-0.43850,0.28338,-2.79313,0.10918,1.45066
1.660490000,-0.90691,-0.43821,0.28720,-2.79313,0.10918,1.45066
1.663120000,-0.90537,-0.43939,0.28556,0.58437,-0.45082,-0.62309
1.665751000,-0.90384,-0.44058,0.28392,0.58437,-0.45082,-0.62309
1.668390000,-0.90230,-0.44177,0.28228,0.58437,-0.45082,-0.62309
1.671041000,-0.90075,-0.44296,0.28063,0.58437,-0.45082,-0.62309
1.673675000,-0.90108,-0.44463,0.27957,-0.12438,-0.63457,-0.40434
1.676315000,-0.90140,-0.44631,0.27850,-0.12438,-0.63457,-0.40434
1.678946000,-0.90173,-0.44798,0.27744,-0.12438,-0.63457,-0.40434
1.681578000,-0.90206,-0.44965,0.27637,-0.12438,-0.63457,-0.40434
1.684211000,-0.90517,-0.45077,0.27731,-1.18313,-0.42457,0.35691
1.686850000,-0.90829,-0.45188,0.27825,-1.18313,-0.42457,0.35691
1.689476000,-0.91140,-0.45300,0.27919,-1.18313,-0.42457,0.35691
1.692105000,-0.91451,-0.45412,0.28013,-1.18313,-0.42457,0.35691
1.694737000,-0.91569,-0.45509,0.28012,-0.44813,-0.37207,-0.00184
1.697376000,-0.91687,-0.45608,0.28012,-0.44813,-0.37207,-0.00184
1.700006000,-0.91805,-0.45705,0.28011,-0.44813,-0.37207,-0.00184
1.702742000,-0.91927,-0.45807,0.28011,-0.44813,-0.37207,-0.00184
1.705376000,-0.91916,-0.45974,0.27874,0.04187,-0.63457,-0.51809
1.708019000,-0.91905,-0.46142,0.27738,0.04187,-0.63457,-0.51809
1.710654000,-0.91894,-0.46309,0.27601,0.04187,-0.63457,-0.51809
1.713286000,-0.91883,-0.46476,0.27465,0.04187,-0.63457,-0.51809
1.715962000,-0.92082,-0.46560,0.27591,-0.75438,-0.31957,0.47941
1.718583000,-0.92282,-0.46645,0.27718,-0.75438,-0.31957,0.47941
1.721203000,-0.92480,-0.46729,0.27844,-0.75438,-0.31957,0.47941
1.723853000,-0.92680,-0.46814,0.27971,-0.75438,-0.31957,0.47941
1.726511000,-0.92945,-0.46824,0.28061,-0.99938,-0.03957,0.33941
1.729159000,-0.93210,-0.46835,0.28151,-0.99938,-0.03957,0.33941
1.731809000,-0.93475,-0.46845,0.28241,-0.99938,-0.03957,0.33941
1.734456000,-0.93739,-0.46856,0.28331,-0.99938,-0.03957,0.33941
1.737112000,-0.93807,-0.46906,0.28493,-0.25563,-0.18832,0.61066
1.739764000,-0.93875,-0.46955,0.28655,-0.25563,-0.18832,0.61066
1.742411000,-0.93942,-0.47005,0.28816,-0.25563,-0.18832,0.61066
1.745058000,-0.94010,-0.47055,0.28978,-0.25563,-0.18832,0.61066
1.747712000,-0.94790,-0.47117,0.29625,-2.94188,-0.23207,2.43941
1.750360000,-0.95569,-0.47178,0.30270,-2.94188,-0.23207,2.43941
1.753006000,-0.96347,-0.47240,0.30916,-2.94188,-0.23207,2.43941
1.755655000,-0.97126,-0.47301,0.31562,-2.94188,-0.23207,2.43941
1.758309000,-0.97085,-0.47379,0.31536,0.15562,-0.29332,-0.09809
1.760959000,-0.97044,-0.47456,0.31510,0.15562,-0.29332,-0.09809
1.763608000,-0.97002,-0.47534,0.31484,0.15562,-0.29332,-0.09809
1.766267000,-0.96961,-0.47612,0.31458,0.15562,-0.29332,-0.09809
1.768919000,-0.97526,-0.47490,0.31429,-2.12813,0.45918,-0.10684
1.771576000,-0.98091,-0.47368,0.31401,-2.12813,0.45918,-0.10684
1.774228000,-0.98655,-0.47247,0.31373,-2.12813,0.45918,-0.10684
1.776887000,-0.99221,-0.47125,0.31344,-2.12813,0.45918,-0.10684
1.779541000,-0.99202,-0.47135,0.31198,0.06812,-0.03957,-0.55309
1.782191000,-0.99184,-0.47146,0.31051,0.06812,-0.03957,-0.55309
1.784841000,-0.99166,-0.47156,0.30905,0.06812,-0.03957,-0.55309
1.787501000,-0.99148,-0.47167,0.30758,0.06812,-0.03957,-0.55309
1.790154000,-0.99522,-0.47186,0.30738,-1.41063,-0.07457,-0.07184
1.792806000,-0.99896,-0.47206,0.30719,-1.41063,-0.07457,-0.07184
1.795460000,-1.00271,-0.47226,0.30700,-1.41063,-0.07457,-0.07184
1.798117000,-1.00646,-0.47246,0.30681,-1.41063,-0.07457,-0.07184
1.800767000,-1.00815,-0.47342,0.30790,-0.64063,-0.36332,0.40941
1.803420000,-1.00985,-0.47438,0.30898,-0.64063,-0.36332,0.40941
1.806077000,-1.01155,-0.47535,0.31007,-0.64063,-0.36332,0.40941
1.808724000,-1.01325,-0.47631,0.31115,-0.64063,-0.36332,0.40941
1.811372000,-1.02115,-0.47671,0.31423,-2.98563,-0.15332,1.16191
1.814019000,-1.02904,-0.47712,0.31730,-2.98563,-0.15332,1.16191
1.816675000,-1.03697,-0.47753,0.32039,-2.98563,-0.15332,1.16191
1.819321000,-1.04487,-0.47793,0.32939,-2.98563,-0.15332,3.40191
1.821966000,-1.04909,-0.47952,0.33281,-1.59438,-0.59957,1.29316
1.824611000,-1.05330,-0.48110,0.33623,-1.59438,-0.59957,1.29316
1.827267000,-1.05754,-0.48269,0.33966,-1.59438,-0.59957,1.29316
1.829913000,-1.06175,-0.48428,0.33715,-1.59438,-0.59957,-0.94684
1.832560000,-1.06104,-0.48640,0.34013,0.26937,-0.80082,1.12691
1.835214000,-1.06033,-0.48852,0.34312,0.26937,-0.80082,1.12691
1.837869000,-1.05961,-0.49065,0.34611,0.26937,-0.80082,1.12691
1.840519000,-1.05890,-0.49277,0.35504,0.26937,-0.80082,3.36691
